# GOES-R ABI PFM SRF ch 064 CWG release
# wvl [micron],  wavenum [cm-1],  relative SRF
  0.6963788       14360.0      0.00317871
  0.6964273       14359.0      0.00312642
  0.6964758       14358.0      0.00307480
  0.6965243       14357.0      0.00302382
  0.6965729       14356.0      0.00297347
  0.6966214       14355.0      0.00292375
  0.6966699       14354.0      0.00287463
  0.6967185       14353.0      0.00282613
  0.6967670       14352.0      0.00277821
  0.6968156       14351.0      0.00273088
  0.6968641       14350.0      0.00268412
  0.6969127       14349.0      0.00263791
  0.6969612       14348.0      0.00259226
  0.6970098       14347.0      0.00254723
  0.6970584       14346.0      0.00250512
  0.6971070       14345.0      0.00246518
  0.6971556       14344.0      0.00242547
  0.6972042       14343.0      0.00238601
  0.6972528       14342.0      0.00234681
  0.6973014       14341.0      0.00230792
  0.6973501       14340.0      0.00226936
  0.6973987       14339.0      0.00223115
  0.6974473       14338.0      0.00219333
  0.6974960       14337.0      0.00215592
  0.6975446       14336.0      0.00211895
  0.6975933       14335.0      0.00208245
  0.6976420       14334.0      0.00204645
  0.6976906       14333.0      0.00201098
  0.6977393       14332.0      0.00197606
  0.6977880       14331.0      0.00194173
  0.6978367       14330.0      0.00190800
  0.6978854       14329.0      0.00187492
  0.6979341       14328.0      0.00184250
  0.6979828       14327.0      0.00181079
  0.6980316       14326.0      0.00178055
  0.6980803       14325.0      0.00175361
  0.6981290       14324.0      0.00172738
  0.6981778       14323.0      0.00170155
  0.6982265       14322.0      0.00167609
  0.6982753       14321.0      0.00165101
  0.6983240       14320.0      0.00162627
  0.6983728       14319.0      0.00160188
  0.6984216       14318.0      0.00157782
  0.6984704       14317.0      0.00155408
  0.6985191       14316.0      0.00153063
  0.6985679       14315.0      0.00150748
  0.6986167       14314.0      0.00148461
  0.6986655       14313.0      0.00146200
  0.6987144       14312.0      0.00143964
  0.6987632       14311.0      0.00141752
  0.6988120       14310.0      0.00139562
  0.6988609       14309.0      0.00137394
  0.6989097       14308.0      0.00135246
  0.6989586       14307.0      0.00133117
  0.6990074       14306.0      0.00131008
  0.6990563       14305.0      0.00129054
  0.6991051       14304.0      0.00127161
  0.6991540       14303.0      0.00125277
  0.6992029       14302.0      0.00123404
  0.6992518       14301.0      0.00121544
  0.6993007       14300.0      0.00119697
  0.6993496       14299.0      0.00117864
  0.6993985       14298.0      0.00116047
  0.6994474       14297.0      0.00114246
  0.6994964       14296.0      0.00112463
  0.6995453       14295.0      0.00110699
  0.6995942       14294.0      0.00108955
  0.6996432       14293.0      0.00107231
  0.6996921       14292.0      0.00105530
  0.6997411       14291.0      0.00103851
  0.6997901       14290.0      0.00102197
  0.6998390       14289.0      0.00100567
